,business_id,business_name,Zip,Median
0,67448,Soo Fong Restaurant,94124.0,"49,309"
1,39403,Frisco Fried,94124.0,"49,309"
2,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
3,816,B & J QUARTER POUNDER BURGERS,94124.0,"49,309"
4,87260,Senor Sisig,94124.0,"49,309"
5,86868,Duc Loi's Pantry,94124.0,"49,309"
6,62597,J J Fish & Chicken,94124.0,"49,309"
7,81758,Super Save Supermarket,94124.0,"49,309"
8,64101,Your Market,94124.0,"49,309"
9,85739,Kawashima's Kitchen,94124.0,"49,309"
10,7394,TORINO MARKET,94124.0,"49,309"
11,61516,Gastronaut LLC,94124.0,"49,309"
12,67448,Soo Fong Restaurant,94124.0,"49,309"
13,67448,Soo Fong Restaurant,94124.0,"49,309"
14,87260,Senor Sisig,94124.0,"49,309"
15,78928,Happy Moose Juice,94124.0,"49,309"
16,62597,J J Fish & Chicken,94124.0,"49,309"
17,81758,Super Save Supermarket,94124.0,"49,309"
18,7394,TORINO MARKET,94124.0,"49,309"
19,94995,Nucha,94124.0,"49,309"
20,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
21,86868,Duc Loi's Pantry,94124.0,"49,309"
22,7394,TORINO MARKET,94124.0,"49,309"
23,68131,Radio Africa & Kitchen,94124.0,"49,309"
24,81758,Super Save Supermarket,94124.0,"49,309"
25,80744,Azalina's Kitchen,94124.0,"49,309"
26,81758,Super Save Supermarket,94124.0,"49,309"
27,94769,Creperie St. Germain,94124.0,"49,309"
28,65245,Let's Eat,94124.0,"49,309"
29,93955,KIPP Bayview Academy,94124.0,"49,309"
30,81758,Super Save Supermarket,94124.0,"49,309"
31,7394,TORINO MARKET,94124.0,"49,309"
32,5852,CARVER ELEMENTARY SCHOOL,94124.0,"49,309"
33,88792,Starbucks Coffee #47471,94124.0,"49,309"
34,5867,MALCOLM X ELEMENTARY SCHOOL,94124.0,"49,309"
35,69127,Giant Burrito,94124.0,"49,309"
36,90643,Creperie Saint Germain,94124.0,"49,309"
37,93182,Thanh Thanh Cafe,94124.0,"49,309"
38,62597,J J Fish & Chicken,94124.0,"49,309"
39,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
40,5867,MALCOLM X ELEMENTARY SCHOOL,94124.0,"49,309"
41,65245,Let's Eat,94124.0,"49,309"
42,39403,Frisco Fried,94124.0,"49,309"
43,93911,Krispy Krunchy Chicken,94124.0,"49,309"
44,39403,Frisco Fried,94124.0,"49,309"
45,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
46,86868,Duc Loi's Pantry,94124.0,"49,309"
47,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
48,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
49,39403,Frisco Fried,94124.0,"49,309"
50,65245,Let's Eat,94124.0,"49,309"
51,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
52,75991,"Eclectic Cookery, Inc.",94124.0,"49,309"
53,62597,J J Fish & Chicken,94124.0,"49,309"
54,61494,Golden City Inn,94124.0,"49,309"
55,30532,Roadhouse Cafe,94124.0,"49,309"
56,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
57,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
58,7636,LEE'S FOOD MARKET,94124.0,"49,309"
59,87298,Tacos El Primo,94124.0,"49,309"
60,6007,BAYVIEE HUNTER Pt. ADULT DAY HE,94124.0,"49,309"
61,7636,LEE'S FOOD MARKET,94124.0,"49,309"
62,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
63,93305,Soul Bowl'z,94124.0,"49,309"
64,62597,J J Fish & Chicken,94124.0,"49,309"
65,95018,Ladies Who Lunch Catering & Events,94124.0,"49,309"
66,39403,Frisco Fried,94124.0,"49,309"
67,91245,Tiffany's Cafe,94124.0,"49,309"
68,39403,Frisco Fried,94124.0,"49,309"
69,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
70,84749,Craftsman and Wolves The Den,94124.0,"49,309"
71,6007,BAYVIEE HUNTER Pt. ADULT DAY HE,94124.0,"49,309"
72,93182,Thanh Thanh Cafe,94124.0,"49,309"
73,65245,Let's Eat,94124.0,"49,309"
74,87298,Tacos El Primo,94124.0,"49,309"
75,7636,LEE'S FOOD MARKET,94124.0,"49,309"
76,87298,Tacos El Primo,94124.0,"49,309"
77,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
78,78928,Happy Moose Juice,94124.0,"49,309"
79,61516,Gastronaut LLC,94124.0,"49,309"
80,62597,J J Fish & Chicken,94124.0,"49,309"
81,61494,Golden City Inn,94124.0,"49,309"
82,30532,Roadhouse Cafe,94124.0,"49,309"
83,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
84,30532,Roadhouse Cafe,94124.0,"49,309"
85,90643,Creperie Saint Germain,94124.0,"49,309"
86,30532,Roadhouse Cafe,94124.0,"49,309"
87,93955,KIPP Bayview Academy,94124.0,"49,309"
88,39403,Frisco Fried,94124.0,"49,309"
89,79390,City Lunch Restaurant,94124.0,"49,309"
90,5852,CARVER ELEMENTARY SCHOOL,94124.0,"49,309"
91,3414,TASTE CATERING,94124.0,"49,309"
92,7636,LEE'S FOOD MARKET,94124.0,"49,309"
93,7394,TORINO MARKET,94124.0,"49,309"
94,78928,Happy Moose Juice,94124.0,"49,309"
95,3420,MCDONALD'S #7413,94124.0,"49,309"
96,93959,Willie L. Jr. Brown,94124.0,"49,309"
97,75991,"Eclectic Cookery, Inc.",94124.0,"49,309"
98,91245,Tiffany's Cafe,94124.0,"49,309"
99,70452,Kennedy Market & Deli,94124.0,"49,309"
100,5858,DREW ELEMENTARY SCHOOL,94124.0,"49,309"
101,3420,MCDONALD'S #7413,94124.0,"49,309"
102,78928,Happy Moose Juice,94124.0,"49,309"
103,70452,Kennedy Market & Deli,94124.0,"49,309"
104,7394,TORINO MARKET,94124.0,"49,309"
105,80744,Azalina's Kitchen,94124.0,"49,309"
106,5267,Knights Catering,94124.0,"49,309"
107,75991,"Eclectic Cookery, Inc.",94124.0,"49,309"
108,19373,Las Isletas,94124.0,"49,309"
109,39403,Frisco Fried,94124.0,"49,309"
110,87298,Tacos El Primo,94124.0,"49,309"
111,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
112,5852,CARVER ELEMENTARY SCHOOL,94124.0,"49,309"
113,83371,Left Coast Catering,94124.0,"49,309"
114,62688,Auntie April's,94124.0,"49,309"
115,7636,LEE'S FOOD MARKET,94124.0,"49,309"
116,61494,Golden City Inn,94124.0,"49,309"
117,78928,Happy Moose Juice,94124.0,"49,309"
118,67923,Old Skool Cafe,94124.0,"49,309"
119,39403,Frisco Fried,94124.0,"49,309"
120,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
121,30532,Roadhouse Cafe,94124.0,"49,309"
122,30532,Roadhouse Cafe,94124.0,"49,309"
123,39403,Frisco Fried,94124.0,"49,309"
124,93182,Thanh Thanh Cafe,94124.0,"49,309"
125,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
126,816,B & J QUARTER POUNDER BURGERS,94124.0,"49,309"
127,79390,City Lunch Restaurant,94124.0,"49,309"
128,39403,Frisco Fried,94124.0,"49,309"
129,61494,Golden City Inn,94124.0,"49,309"
130,93182,Thanh Thanh Cafe,94124.0,"49,309"
131,62688,Auntie April's,94124.0,"49,309"
132,74216,MDJK Food Service,94124.0,"49,309"
133,23273,Mike Market,94124.0,"49,309"
134,93116,Gaufre It!,94124.0,"49,309"
135,74216,MDJK Food Service,94124.0,"49,309"
136,3420,MCDONALD'S #7413,94124.0,"49,309"
137,84393,SF Food Market,94124.0,"49,309"
138,3420,MCDONALD'S #7413,94124.0,"49,309"
139,70452,Kennedy Market & Deli,94124.0,"49,309"
140,30532,Roadhouse Cafe,94124.0,"49,309"
141,92518,Amawele's South African Kitchen,94124.0,"49,309"
142,62688,Auntie April's,94124.0,"49,309"
143,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
144,39403,Frisco Fried,94124.0,"49,309"
145,73860,Ben & Jerry's,94124.0,"49,309"
146,23273,Mike Market,94124.0,"49,309"
147,68131,Radio Africa & Kitchen,94124.0,"49,309"
148,79390,City Lunch Restaurant,94124.0,"49,309"
149,78289,Sam Jordans Bar,94124.0,"49,309"
150,816,B & J QUARTER POUNDER BURGERS,94124.0,"49,309"
151,87298,Tacos El Primo,94124.0,"49,309"
152,74216,MDJK Food Service,94124.0,"49,309"
153,68131,Radio Africa & Kitchen,94124.0,"49,309"
154,75991,"Eclectic Cookery, Inc.",94124.0,"49,309"
155,81170,Limon Rotisserie,94124.0,"49,309"
156,83371,Left Coast Catering,94124.0,"49,309"
157,23273,Mike Market,94124.0,"49,309"
158,78289,Sam Jordans Bar,94124.0,"49,309"
159,81170,Limon Rotisserie,94124.0,"49,309"
160,74216,MDJK Food Service,94124.0,"49,309"
161,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
162,81170,Limon Rotisserie,94124.0,"49,309"
163,5867,MALCOLM X ELEMENTARY SCHOOL,94124.0,"49,309"
164,93182,Thanh Thanh Cafe,94124.0,"49,309"
165,78289,Sam Jordans Bar,94124.0,"49,309"
166,85739,Kawashima's Kitchen,94124.0,"49,309"
167,78928,Happy Moose Juice,94124.0,"49,309"
168,85739,Kawashima's Kitchen,94124.0,"49,309"
169,75991,"Eclectic Cookery, Inc.",94124.0,"49,309"
170,87298,Tacos El Primo,94124.0,"49,309"
171,5867,MALCOLM X ELEMENTARY SCHOOL,94124.0,"49,309"
172,64101,Your Market,94124.0,"49,309"
173,78289,Sam Jordans Bar,94124.0,"49,309"
174,74216,MDJK Food Service,94124.0,"49,309"
175,87814,Bayview Hunters Point Multi Senior Services,94124.0,"49,309"
176,6916,GRAND 7 LIQUOR & DELI,94124.0,"49,309"
177,87298,Tacos El Primo,94124.0,"49,309"
178,87298,Tacos El Primo,94124.0,"49,309"
179,81170,Limon Rotisserie,94124.0,"49,309"
180,74216,MDJK Food Service,94124.0,"49,309"
181,86399,Lima Peruvian Food LLC,94124.0,"49,309"
182,7024,JERUSULEM,94124.0,"49,309"
183,69299,Restaurante Monte Cristo #2,94124.0,"49,309"
184,74216,MDJK Food Service,94124.0,"49,309"
185,86868,Duc Loi's Pantry,94124.0,"49,309"
186,5874,HARTE ELEMENTARY SCHOOL,94124.0,"49,309"
187,85739,Kawashima's Kitchen,94124.0,"49,309"
188,79390,City Lunch Restaurant,94124.0,"49,309"
189,92518,Amawele's South African Kitchen,94124.0,"49,309"
190,87942,Pizza Zone and Grill,94124.0,"49,309"
191,85739,Kawashima's Kitchen,94124.0,"49,309"
192,6916,GRAND 7 LIQUOR & DELI,94124.0,"49,309"
193,37658,Jack In The Box #556,94124.0,"49,309"
194,85927,Domino's 8134,94124.0,"49,309"
195,6916,GRAND 7 LIQUOR & DELI,94124.0,"49,309"
196,86399,Lima Peruvian Food LLC,94124.0,"49,309"
197,5897,BRET HARTE CHILDREN'S CENTER,94124.0,"49,309"
198,78241,Javalencia Cafe,94124.0,"49,309"
199,74216,MDJK Food Service,94124.0,"49,309"
200,6916,GRAND 7 LIQUOR & DELI,94124.0,"49,309"
201,935,PEKING WOK RESTAURANT,94124.0,"49,309"
202,95902,Kurotaka Ramen,94124.0,"49,309"
203,62688,Auntie April's,94124.0,"49,309"
204,5858,DREW ELEMENTARY SCHOOL,94124.0,"49,309"
205,93182,Thanh Thanh Cafe,94124.0,"49,309"
206,92518,Amawele's South African Kitchen,94124.0,"49,309"
207,68131,Radio Africa & Kitchen,94124.0,"49,309"
208,74216,MDJK Food Service,94124.0,"49,309"
209,74216,MDJK Food Service,94124.0,"49,309"
210,6916,GRAND 7 LIQUOR & DELI,94124.0,"49,309"
211,81170,Limon Rotisserie,94124.0,"49,309"
212,97371,CAFE ENVY,94124.0,"49,309"
213,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
214,62688,Auntie April's,94124.0,"49,309"
215,68832,Bayshore Market Deli & Liquor,94124.0,"49,309"
216,6916,GRAND 7 LIQUOR & DELI,94124.0,"49,309"
217,6916,GRAND 7 LIQUOR & DELI,94124.0,"49,309"
218,87942,Pizza Zone and Grill,94124.0,"49,309"
219,97371,CAFE ENVY,94124.0,"49,309"
220,68131,Radio Africa & Kitchen,94124.0,"49,309"
221,78794,"Joyride Coffee Distributors, LLC",94124.0,"49,309"
222,12768,VASQUEZ COFFEE CO,94124.0,"49,309"
223,61494,Golden City Inn,94124.0,"49,309"
224,12768,VASQUEZ COFFEE CO,94124.0,"49,309"
225,30532,Roadhouse Cafe,94124.0,"49,309"
226,81170,Limon Rotisserie,94124.0,"49,309"
227,12768,VASQUEZ COFFEE CO,94124.0,"49,309"
228,81170,Limon Rotisserie,94124.0,"49,309"
229,99747,MARVIN GARDENS,94124.0,"49,309"
230,93969,Center for Academic Re-entry and Empowerment,94124.0,"49,309"
231,84393,SF Food Market,94124.0,"49,309"
232,68131,Radio Africa & Kitchen,94124.0,"49,309"
233,87942,Pizza Zone and Grill,94124.0,"49,309"
234,93305,Soul Bowl'z,94124.0,"49,309"
235,94995,Nucha,94124.0,"49,309"
236,84393,SF Food Market,94124.0,"49,309"
237,68832,Bayshore Market Deli & Liquor,94124.0,"49,309"
238,30532,Roadhouse Cafe,94124.0,"49,309"
239,76511,All Nite Pizza & Foods,94124.0,"49,309"
240,19373,Las Isletas,94124.0,"49,309"
241,83371,Left Coast Catering,94124.0,"49,309"
242,80679,Mora Taco Truck,94124.0,"49,309"
243,19373,Las Isletas,94124.0,"49,309"
244,62688,Auntie April's,94124.0,"49,309"
245,30532,Roadhouse Cafe,94124.0,"49,309"
246,7635,SURFSIDE LIQUORS,94124.0,"49,309"
247,68089,Burger King 5830,94124.0,"49,309"
248,76511,All Nite Pizza & Foods,94124.0,"49,309"
249,30532,Roadhouse Cafe,94124.0,"49,309"
250,85739,Kawashima's Kitchen,94124.0,"49,309"
251,76511,All Nite Pizza & Foods,94124.0,"49,309"
252,39426,El Tonayense #3,94124.0,"49,309"
253,86399,Lima Peruvian Food LLC,94124.0,"49,309"
254,88281,Good Eggs,94124.0,"49,309"
255,19373,Las Isletas,94124.0,"49,309"
256,19373,Las Isletas,94124.0,"49,309"
257,30532,Roadhouse Cafe,94124.0,"49,309"
258,62688,Auntie April's,94124.0,"49,309"
259,79345,Bayshore Taqueria,94124.0,"49,309"
260,7394,TORINO MARKET,94124.0,"49,309"
261,97381,"Kabob Trolley, LLC",94124.0,"49,309"
262,76511,All Nite Pizza & Foods,94124.0,"49,309"
263,62688,Auntie April's,94124.0,"49,309"
264,62688,Auntie April's,94124.0,"49,309"
265,39426,El Tonayense #3,94124.0,"49,309"
266,80744,Azalina's Kitchen,94124.0,"49,309"
267,76511,All Nite Pizza & Foods,94124.0,"49,309"
268,39426,El Tonayense #3,94124.0,"49,309"
269,62688,Auntie April's,94124.0,"49,309"
270,68832,Bayshore Market Deli & Liquor,94124.0,"49,309"
271,39426,El Tonayense #3,94124.0,"49,309"
272,5858,DREW ELEMENTARY SCHOOL,94124.0,"49,309"
273,62357,Mariscos Frescos Estilo Masatlan,94124.0,"49,309"
274,76511,All Nite Pizza & Foods,94124.0,"49,309"
275,93305,Soul Bowl'z,94124.0,"49,309"
276,86399,Lima Peruvian Food LLC,94124.0,"49,309"
277,62069,Golden Eagle Deli & Grill,94124.0,"49,309"
278,30532,Roadhouse Cafe,94124.0,"49,309"
279,93951,KIPP San Francisco College Preparatory,94124.0,"49,309"
280,76511,All Nite Pizza & Foods,94124.0,"49,309"
281,5867,MALCOLM X ELEMENTARY SCHOOL,94124.0,"49,309"
282,62069,Golden Eagle Deli & Grill,94124.0,"49,309"
283,62688,Auntie April's,94124.0,"49,309"
284,70452,Kennedy Market & Deli,94124.0,"49,309"
285,68089,Burger King 5830,94124.0,"49,309"
286,5252,DAY DARMET CATERING,94124.0,"49,309"
287,93951,KIPP San Francisco College Preparatory,94124.0,"49,309"
288,80901,Fox and Lion Bread Co,94124.0,"49,309"
289,68832,Bayshore Market Deli & Liquor,94124.0,"49,309"
290,79520,Huli Huli Hawaiian Grill,94124.0,"49,309"
291,84393,SF Food Market,94124.0,"49,309"
292,19373,Las Isletas,94124.0,"49,309"
293,68089,Burger King 5830,94124.0,"49,309"
294,5852,CARVER ELEMENTARY SCHOOL,94124.0,"49,309"
295,66276,Martita's Restaurant,94124.0,"49,309"
296,86399,Lima Peruvian Food LLC,94124.0,"49,309"
297,19373,Las Isletas,94124.0,"49,309"
298,84393,SF Food Market,94124.0,"49,309"
299,79520,Huli Huli Hawaiian Grill,94124.0,"49,309"
300,79520,Huli Huli Hawaiian Grill,94124.0,"49,309"
301,93969,Center for Academic Re-entry and Empowerment,94124.0,"49,309"
302,79520,Huli Huli Hawaiian Grill,94124.0,"49,309"
303,79520,Huli Huli Hawaiian Grill,94124.0,"49,309"
304,90272,"Eclectic Cookery, Inc",94124.0,"49,309"
305,79520,Huli Huli Hawaiian Grill,94124.0,"49,309"
306,68089,Burger King 5830,94124.0,"49,309"
307,37658,Jack In The Box #556,94124.0,"49,309"
308,5252,DAY DARMET CATERING,94124.0,"49,309"
309,7748,FOODS CO. #351,94124.0,"49,309"
310,19373,Las Isletas,94124.0,"49,309"
311,87814,Bayview Hunters Point Multi Senior Services,94124.0,"49,309"
312,62069,Golden Eagle Deli & Grill,94124.0,"49,309"
313,86644,Morock 'N' Roll,94124.0,"49,309"
314,5243,CHRISTOPHER'S CATERING,94124.0,"49,309"
315,70452,Kennedy Market & Deli,94124.0,"49,309"
316,68131,Radio Africa & Kitchen,94124.0,"49,309"
317,7394,TORINO MARKET,94124.0,"49,309"
318,5252,DAY DARMET CATERING,94124.0,"49,309"
319,75851,"Outfit Generic, Inc.",94124.0,"49,309"
320,68131,Radio Africa & Kitchen,94124.0,"49,309"
321,7375,WALGREENS #05487,94124.0,"49,309"
322,90288,Stellas Cuisine,94124.0,"49,309"
323,92383,Tato,94124.0,"49,309"
324,70452,Kennedy Market & Deli,94124.0,"49,309"
325,68131,Radio Africa & Kitchen,94124.0,"49,309"
326,70849,Tacos El Triunfo,94124.0,"49,309"
327,36022,Wok In Chinese American Food,94124.0,"49,309"
328,93182,Thanh Thanh Cafe,94124.0,"49,309"
329,19373,Las Isletas,94124.0,"49,309"
330,93969,Center for Academic Re-entry and Empowerment,94124.0,"49,309"
331,68131,Radio Africa & Kitchen,94124.0,"49,309"
332,59638,JR. Seafood LLC,94124.0,"49,309"
333,84749,Craftsman and Wolves The Den,94124.0,"49,309"
334,93911,Krispy Krunchy Chicken,94124.0,"49,309"
335,90892,Word on the Street,94124.0,"49,309"
336,87942,Pizza Zone and Grill,94124.0,"49,309"
337,7394,TORINO MARKET,94124.0,"49,309"
338,81758,Super Save Supermarket,94124.0,"49,309"
339,7636,LEE'S FOOD MARKET,94124.0,"49,309"
340,7394,TORINO MARKET,94124.0,"49,309"
341,90417,Pectopah LLC,94124.0,"49,309"
342,78289,Sam Jordans Bar,94124.0,"49,309"
343,74216,MDJK Food Service,94124.0,"49,309"
344,68131,Radio Africa & Kitchen,94124.0,"49,309"
345,94229,Saabis Groceries,94124.0,"49,309"
346,7394,TORINO MARKET,94124.0,"49,309"
347,61494,Golden City Inn,94124.0,"49,309"
348,93955,KIPP Bayview Academy,94124.0,"49,309"
349,92383,Tato,94124.0,"49,309"
350,86470,Palou Market Inc,94124.0,"49,309"
351,6913,XTRA OIL CORP,94124.0,"49,309"
352,80901,Fox and Lion Bread Co,94124.0,"49,309"
353,87260,Senor Sisig,94124.0,"49,309"
354,90272,"Eclectic Cookery, Inc",94124.0,"49,309"
355,80237,Gourmet Catering Bay Area,94124.0,"49,309"
356,78289,Sam Jordans Bar,94124.0,"49,309"
357,68131,Radio Africa & Kitchen,94124.0,"49,309"
358,7636,LEE'S FOOD MARKET,94124.0,"49,309"
359,90288,Stellas Cuisine,94124.0,"49,309"
360,68131,Radio Africa & Kitchen,94124.0,"49,309"
361,93955,KIPP Bayview Academy,94124.0,"49,309"
362,68131,Radio Africa & Kitchen,94124.0,"49,309"
363,68131,Radio Africa & Kitchen,94124.0,"49,309"
364,80237,Gourmet Catering Bay Area,94124.0,"49,309"
365,5243,CHRISTOPHER'S CATERING,94124.0,"49,309"
366,87814,Bayview Hunters Point Multi Senior Services,94124.0,"49,309"
367,81758,Super Save Supermarket,94124.0,"49,309"
368,67923,Old Skool Cafe,94124.0,"49,309"
369,935,PEKING WOK RESTAURANT,94124.0,"49,309"
370,93911,Krispy Krunchy Chicken,94124.0,"49,309"
371,935,PEKING WOK RESTAURANT,94124.0,"49,309"
372,92383,Tato,94124.0,"49,309"
373,67923,Old Skool Cafe,94124.0,"49,309"
374,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
375,935,PEKING WOK RESTAURANT,94124.0,"49,309"
376,98813,Senor Sisig,94124.0,"49,309"
377,68131,Radio Africa & Kitchen,94124.0,"49,309"
378,78289,Sam Jordans Bar,94124.0,"49,309"
379,67923,Old Skool Cafe,94124.0,"49,309"
380,935,PEKING WOK RESTAURANT,94124.0,"49,309"
381,70686,SF Private Chef,94124.0,"49,309"
382,5243,CHRISTOPHER'S CATERING,94124.0,"49,309"
383,93911,Krispy Krunchy Chicken,94124.0,"49,309"
384,74797,Bayview Hunters Point YMCA,94124.0,"49,309"
385,935,PEKING WOK RESTAURANT,94124.0,"49,309"
386,79345,Bayshore Taqueria,94124.0,"49,309"
387,85927,Domino's 8134,94124.0,"49,309"
388,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
389,90288,Stellas Cuisine,94124.0,"49,309"
390,87942,Pizza Zone and Grill,94124.0,"49,309"
391,96668,FUDDHISM,94124.0,"49,309"
392,78241,Javalencia Cafe,94124.0,"49,309"
393,74797,Bayview Hunters Point YMCA,94124.0,"49,309"
394,93955,KIPP Bayview Academy,94124.0,"49,309"
395,90417,Pectopah LLC,94124.0,"49,309"
396,74797,Bayview Hunters Point YMCA,94124.0,"49,309"
397,61494,Golden City Inn,94124.0,"49,309"
398,68131,Radio Africa & Kitchen,94124.0,"49,309"
399,37658,Jack In The Box #556,94124.0,"49,309"
400,68131,Radio Africa & Kitchen,94124.0,"49,309"
401,65245,Let's Eat,94124.0,"49,309"
402,816,B & J QUARTER POUNDER BURGERS,94124.0,"49,309"
403,87942,Pizza Zone and Grill,94124.0,"49,309"
404,61494,Golden City Inn,94124.0,"49,309"
405,61494,Golden City Inn,94124.0,"49,309"
406,92383,Tato,94124.0,"49,309"
407,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
408,7748,FOODS CO. #351,94124.0,"49,309"
409,78241,Javalencia Cafe,94124.0,"49,309"
410,68131,Radio Africa & Kitchen,94124.0,"49,309"
411,61494,Golden City Inn,94124.0,"49,309"
412,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
413,75851,"Outfit Generic, Inc.",94124.0,"49,309"
414,68832,Bayshore Market Deli & Liquor,94124.0,"49,309"
415,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
416,61494,Golden City Inn,94124.0,"49,309"
417,68131,Radio Africa & Kitchen,94124.0,"49,309"
418,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
419,61494,Golden City Inn,94124.0,"49,309"
420,61494,Golden City Inn,94124.0,"49,309"
421,87814,Bayview Hunters Point Multi Senior Services,94124.0,"49,309"
422,80901,Fox and Lion Bread Co,94124.0,"49,309"
423,92387,South Basin Partners LLC,94124.0,"49,309"
424,81758,Super Save Supermarket,94124.0,"49,309"
425,87814,Bayview Hunters Point Multi Senior Services,94124.0,"49,309"
426,5875,THURGOOD MARSHALL HIGH SCHOOL,94124.0,"49,309"
427,80901,Fox and Lion Bread Co,94124.0,"49,309"
428,90272,"Eclectic Cookery, Inc",94124.0,"49,309"
429,935,PEKING WOK RESTAURANT,94124.0,"49,309"
430,86399,Lima Peruvian Food LLC,94124.0,"49,309"
431,87693,Three Babes Bakeshop,94124.0,"49,309"
432,87814,Bayview Hunters Point Multi Senior Services,94124.0,"49,309"
433,88505,McDonald's,94124.0,"49,309"
434,65245,Let's Eat,94124.0,"49,309"
435,94133,Pampa BBQ,94124.0,"49,309"
436,93488,Somos Coffee LLC,94124.0,"49,309"
437,74305,Luke's Local,94124.0,"49,309"
438,19373,Las Isletas,94124.0,"49,309"
439,37658,Jack In The Box #556,94124.0,"49,309"
440,37658,Jack In The Box #556,94124.0,"49,309"
441,66276,Martita's Restaurant,94124.0,"49,309"
442,65245,Let's Eat,94124.0,"49,309"
443,92766,Trop Bon Catering,94124.0,"49,309"
444,66276,Martita's Restaurant,94124.0,"49,309"
445,62688,Auntie April's,94124.0,"49,309"
446,16329,Oscar Burger & Deli,94124.0,"49,309"
447,74305,Luke's Local,94124.0,"49,309"
448,79520,Huli Huli Hawaiian Grill,94124.0,"49,309"
449,198,SUBWAY,94124.0,"49,309"
450,7636,LEE'S FOOD MARKET,94124.0,"49,309"
451,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
452,93959,Willie L. Jr. Brown,94124.0,"49,309"
453,95018,Ladies Who Lunch Catering & Events,94124.0,"49,309"
454,96504,ZESTY,94124.0,"49,309"
455,84749,Craftsman and Wolves The Den,94124.0,"49,309"
456,88505,McDonald's,94124.0,"49,309"
457,94412,Native Baking Company,94124.0,"49,309"
458,66276,Martita's Restaurant,94124.0,"49,309"
459,66276,Martita's Restaurant,94124.0,"49,309"
460,5213,"MEALS ON WHEELS OF SF, INC.",94124.0,"49,309"
461,68131,Radio Africa & Kitchen,94124.0,"49,309"
462,85739,Kawashima's Kitchen,94124.0,"49,309"
463,34591,La Laguna,94124.0,"49,309"
464,37658,Jack In The Box #556,94124.0,"49,309"
465,85927,Domino's 8134,94124.0,"49,309"
466,935,PEKING WOK RESTAURANT,94124.0,"49,309"
467,7636,LEE'S FOOD MARKET,94124.0,"49,309"
468,90272,"Eclectic Cookery, Inc",94124.0,"49,309"
469,90950,El Azteca Taqueria,94124.0,"49,309"
470,88505,McDonald's,94124.0,"49,309"
471,92387,South Basin Partners LLC,94124.0,"49,309"
472,94591,PYE,94124.0,"49,309"
473,66276,Martita's Restaurant,94124.0,"49,309"
474,73860,Ben & Jerry's,94124.0,"49,309"
475,68131,Radio Africa & Kitchen,94124.0,"49,309"
476,62688,Auntie April's,94124.0,"49,309"
477,7636,LEE'S FOOD MARKET,94124.0,"49,309"
478,66276,Martita's Restaurant,94124.0,"49,309"
479,66276,Martita's Restaurant,94124.0,"49,309"
480,87693,Three Babes Bakeshop,94124.0,"49,309"
481,5897,BRET HARTE CHILDREN'S CENTER,94124.0,"49,309"
482,7636,LEE'S FOOD MARKET,94124.0,"49,309"
483,5874,HARTE ELEMENTARY SCHOOL,94124.0,"49,309"
484,90950,El Azteca Taqueria,94124.0,"49,309"
485,935,PEKING WOK RESTAURANT,94124.0,"49,309"
486,66276,Martita's Restaurant,94124.0,"49,309"
487,7748,FOODS CO. #351,94124.0,"49,309"
488,7636,LEE'S FOOD MARKET,94124.0,"49,309"
489,19373,Las Isletas,94124.0,"49,309"
490,96504,ZESTY,94124.0,"49,309"
491,85927,Domino's 8134,94124.0,"49,309"
492,941,TWO JACKS SEAFOOD #2,94124.0,"49,309"
493,98236,Borage Catering LLC,94124.0,"49,309"
494,88792,Starbucks Coffee #47471,94124.0,"49,309"
495,7748,FOODS CO. #351,94124.0,"49,309"
496,19373,Las Isletas,94124.0,"49,309"
497,19373,Las Isletas,94124.0,"49,309"
498,90950,El Azteca Taqueria,94124.0,"49,309"
499,19373,Las Isletas,94124.0,"49,309"
500,66276,Martita's Restaurant,94124.0,"49,309"
501,19373,Las Isletas,94124.0,"49,309"
